Row Number,Artist Names,Track Names
1312,Sevdaliza,Joanna
1313,Sam Gellaitry,Assumptions
1314,93FEETOFSMOKE,Lie & Say I Love Her
1315,Juice WRLD,Righteous
1316,"Silent Boy, Sace",On My Mind
1317,"Don Toliver, Kaash Paige, Travis Scott",Euphoria (feat. Travis Scott & Kaash Paige)
1318,Pop Smoke,Something Special
1319,Off Cuts,Winds Carry Me Through
1320,Koi,beverly
1321,Drippin So Pretty,Green Dot
1322,88GLAM,Baby Bro
1323,The Weeknd,After Hours
1324,JELEEL!,Hasta la Vida!
1325,Jutes,Sideshow
1326,Yusei,Aesthetic Girl
1327,shinigami,blunt smoke in the club
1328,"XXXTENTACION, PnB Rock, Trippie Redd",bad vibes forever
1329,"Alex Skrindo, Miza",Thinkin'
1330,XXXTENTACION,SAD!
1331,"Juice WRLD, Lil Uzi Vert",Lucid Dreams (feat. Lil Uzi Vert) - Remix
1332,"The Weeknd, The Blaze",After Hours - The Blaze Remix
1333,"Eminem, Nate Dogg",'Till I Collapse
1334,Juice WRLD,Maze
1335,guardin,Inside
1336,"NAV, Travis Scott",Champion (feat. Travis Scott)
1337,POORSTACY,Hills Have Eyes
1338,King Theta,Getting Over It
1339,"Suckerpunk, convolk",Without Me
1340,"Playboi Carti, Future",Teen X (feat. Future)
1341,Polo G,Martin & Gina
1342,"The Kid LAROI, Juice WRLD",GO (feat. Juice WRLD)
1343,convolk,get lost
1344,Lil Uzi Vert,Myron
1345,"93FEETOFSMOKE, shinigami, fats'e",never come back
1346,N i G H T S,Basic
1347,The Weeknd,Too Late
1348,i_o,Castles In The Sky
1349,Gambi,POPOPOP
1350,"SAINt JHN, Imanbek",Roses - Imanbek Remix
1351,"Nicky Romero, Deniz Koyu, Walk Off the Earth",Paradise
1352,"DJ Khaled, Nas, JAY-Z, James Fauntleroy","SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive"
1353,Yusei,Unrequited Love
1354,i9bonsai,funee monkee gif
1355,Rezcoast Grizz,Lost You
1356,Lil Tecca,Did It Again
1357,Pop Smoke,Dior
1358,"100 gecs, Laura Les, Dylan Brady",ringtone
1359,"Capoxxo, Oaf1, Dreamcache",Perfect
1360,"Prettyboi Floydd, Bobby Raps",2 Damaged
1361,Prettyboy D-O,Same Energy
1362,"Yung Scuff, Jakkyboí",U DO U
1363,"lil aaron, Kim Petras",ANYMORE
1364,Maggie Lindemann,Would I
1365,"SAINt JHN, Lil Baby",Trap (feat. Lil Baby)
1366,Sleepa,turquoise blue
1367,anders,Bad Guy
1368,Machine Gun Kelly,drunk face
1369,"Infraction, Aim To Head",Falling
1370,"Sevdaliza, Sleepnet",Oh My God (Sleepnet X Sevdaliza Remix)
1371,Trevor Daniel,Never
1372,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk)
1373,Mild Orange,Some Feeling
1374,"Zaini, vict molina, Keagan",Joke
1375,Aizayah Hills,Fallout
1376,SpaceMan Zack,Drugs in the Rain
1377,gianni & kyle,do u even miss me at all?
1378,Tony Velour,Do or Die
1379,Yung Bans,Partna In Crime (P.I.C.)
1380,The Weeknd,Scared To Live
1381,benny mayne,THE WORST
1382,Realestk,WFM
1383,PinkPantheress,Break it off
1384,Regina Spektor,Samson
1385,93FEETOFSMOKE,cut the feedback!
1386,PARTYNEXTDOOR,Not Nice
1387,Senses,I Don't Wanna Change
1388,"Jay Eskar, Heleen",Just Dance
1389,Lil Tecca,NEVER LEFT
1390,SyKo,#BrooklynBloodPop!
1391,SAINt JHN,I Can Fvcking Tell
1392,Yaiko Kaori,Maybe i'm alone
1393,"Kanye West, Kid Cudi, Raekwon",Gorgeous
1394,"Woesum, Yung Lean",Summer Rain
1395,3rem,Tongue Tied
1396,Slayyyter,Mine
1397,"JACKBOYS, Sheck Wes",GANG GANG
1398,brakence,fuckboy
1399,All Time Low,"Dear Maria, Count Me In"
1400,Prettyboy D-O,Jungle Justice - A COLORS SHOW
1401,Maggie Lindemann,Knife Under My Pillow
1402,Marco Luka,do me wrong
1403,"CKay, Joeboy, Kuami Eugene",love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix]
1404,Travis Scott,SKELETONS
1405,"Travis Scott, Quavo",Oh My Dis Side (feat. Quavo)
1406,Bladee,Be Nice 2 Me
1407,Amyl and The Sniffers,GFY
1408,"kmoe, Carmen Campbell",Home
1409,"DJ Khaled, Drake",POPSTAR (feat. Drake)
1410,Machine Gun Kelly,bloody valentine
1411,Leo IV,high maintenance
1412,Lil Uzi Vert,P2
1413,Jungle,Keep Moving
1414,Oklou,Entertnmnt
1415,"Travis Scott, The Weeknd",Pray 4 Love (feat. The Weeknd)
1416,Lil Tracy,Beautiful Nightmare
1417,David Wolves,Touring Test
1418,Lani Rose,Momma Look
1419,The Killers,Mr. Brightside
1420,Daniel Caesar,Who Hurt You?
1421,Ramzoid,RED BEAMS
1422,BIGBABYGUCCI,Blood on the Asphalt
1423,"Zelly Ocho, 16yrold",skinnyjeans
1424,"the bootleg boy, artemis orion",blue
1425,Lil Uzi Vert,Prices
1426,100 gecs,sympathy 4 the grinch
1427,"Yung Bleu, Drake",You’re Mines Still (feat. Drake)
1428,steve breaux,my world
1429,"Mustard, Travis Scott, LeMarquis",Whole Lotta Lovin' - LeMarquis Remix
1430,Jay Eskar,You & I
1431,Bon Iver,Skinny Love
1432,The Weeknd,Escape From LA
1433,Bobby Raps,Believe the Lie
1434,Mac DeMarco,My Kind of Woman
1435,Michael Wyckoff,Bone Theme
1436,Dylan Brady,I'll Make You Miss Me All The Time
1437,Maleek Berry,Been Calling
1438,Kevin LaSean,Racks
1439,Paper Rival,Foreign Film Collection
1440,"93FEETOFSMOKE, Ghostrage","oh hey, miss ur face"
1441,Vicetone,Walk Thru Fire
1442,"Lil Tecca, Juice WRLD",Ransom (with Juice WRLD) - Remix
1443,Kanye West,Waves
1444,Surf Curse,Disco
1445,Sevdaliza,Habibi
1446,"Machine Gun Kelly, Halsey",forget me too (feat. Halsey)
1447,Koi,sbs
1448,"Tm88, Lil Uzi Vert",Slayerr
1449,andy polk,toyota ae86
1450,Alice Gas,MEMORIES!!!
1451,"vowl., PhiloSofie",need you
1452,The Weeknd,Alone Again
1453,Travis Scott,Antidote
1454,SAINt JHN,Gorgeous
1455,SAINt JHN,Who Do You Blame
1456,Dro Kenji,Houdini
1457,"93FEETOFSMOKE, WRCKTNGL",Shepherd of the Fog
1458,The Weeknd,Hardest To Love
1459,"Teqkoi, Aiko",You Broke My Heart Again
1460,Sevdaliza,Shabrang
1461,brakence,rosier/punk2
1462,Stormzy,Vossi Bop
1463,LocateEmilio,It Is What It Is
1464,Kanye West,All Of The Lights (Interlude)
1465,Laura Les,Haunted
1466,convolk,all black fit
1467,RONI,Wasted / Only You
1468,"100 gecs, Laura Les, Dylan Brady",money machine
1469,93FEETOFSMOKE,this is do or die just like everything else
1470,convolk,black heart
1471,Fijimacintosh,Getti
1472,HEX,Inferno
1473,Shamir,Ocean Eyes
1474,iivrson,Money Callin
1475,convolk,i fucked up
1476,Tothegood,"One Who Hurts, One Who Loves."
1477,Alice Gas,Ferrari
1478,"SAINt JHN, A Boogie Wit da Hoodie",Monica Lewinsky (feat. A Boogie wit da Hoodie)
1479,"93FEETOFSMOKE, Tothegood",I'd do anything to keep you here (RIP RILEY I LOVE YOU)
1480,Sig.Carlito,Pradabae
1481,"convolk, halberd, guardin, Jakkyboí, 9tails",whatever it takes
1482,Drake,When To Say When
1483,A Boogie Wit da Hoodie,Me and My Guitar
1484,The Killers,Somebody Told Me
1485,Kanye West,Father Stretch My Hands Pt. 1
1486,"guardin, Ray Toro",i think you're really cool (with Ray Toro)
1487,Ferdous,Gravity
1488,Juice WRLD,Man Of The Year
1489,shinigami,heart attack
1490,50 Cent,Window Shopper
1491,Travis Scott,guidance
1492,Drainpuppet,My Chakras Are Fast and Hype
1493,Speng Squire,Sooner Or Later
1494,OMNIPONY,NO KIDDING!
1495,No Shame,Take the Money & Run
1496,"Future, Lil Uzi Vert",Over Your Head
1497,Kanye West,Heartless
1498,The Weeknd,Faith
1499,"Maxd, LoneMoon",Stuart
1500,93FEETOFSMOKE,LIE SELLER
1501,"Travis Scott, Kacy Hill",90210 (feat. Kacy Hill)
1502,"fats'e, shinigami, 93FEETOFSMOKE",old me
1503,Tez Cadey,Seve - Radio Edit
1504,"Juice WRLD, Marshmello",Come & Go (with Marshmello)
1505,Yusei,Missing Thinking Wanting You
1506,Quadeca,ALONE TOGETHER
1507,Juice WRLD,Make Believe
1508,"Kanye West, T-Pain",Good Life
1509,Zabawa,Butterfly's Repose
1510,Kid Cudi,Up Up & Away
1511,Juice WRLD,Black & White
1512,Kanye West,Hurricane
1513,Drake,Champagne Poetry
1514,Pi’erre Bourne,Poof
1515,"Playboi Carti, Lil Uzi Vert",Shoota (feat. Lil Uzi Vert)
1516,"Tyla Yaweh, Post Malone",Tommy Lee (feat. Post Malone)
1517,"Gupi, Fraxiom, food house",Thos Moser
1518,Pop Smoke,What You Know Bout Love
1519,"Travis Scott, Swae Lee, Chief Keef",Nightcrawler (feat. Swae Lee & Chief Keef)
1520,93FEETOFSMOKE,fruit2 / fleas
1521,Thaiboy Digital,IDGAF
1522,Point North,Gasoline
1523,93FEETOFSMOKE,PPL THT I LUV THE MOST
1524,Blbrri,lavender lover
1525,"93FEETOFSMOKE, shinigami",it never rains anymore
1526,"Pritty, Kevin Bedford",Imagine That
1527,ITSOKTOCRY,i wish the world ended in 2012
1528,Band of Horses,No One's Gonna Love You
1529,"Motez, Antony & Cleopatra, Purple Disco Machine",The Future (feat. Antony & Cleopatra) - Purple Disco Machine Remix
1530,The Weeknd,Snowchild
1531,"WizKid, Burna Boy",Ginger (feat. Burna Boy)
1532,"Flywlkr, Moose",Sippin' fiji (feat. Moose)
1533,"Drippin So Pretty, Lil Tracy",Go for a Ride
1534,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS
1535,"Jaden, SYRE",Again
1536,"Slayyyter, Ayesha Erotica",BFF
1537,Justin Rarri,NEVADA
1538,Lxst,Exhausted
1539,The Weeknd,In Your Eyes
1540,"Belly, The Weeknd",What You Want
1541,Pop Smoke,Welcome To The Party
1542,93FEETOFSMOKE,sick of myself
1543,TheHxliday,Save Me
1544,Juice WRLD,Lucid Dreams
1545,"KennyHoopla, Travis Barker",hollywood sucks//
1546,Machine Gun Kelly,concert for aliens
1547,Harm & Ease,Cut Me Loose
1548,"Jedwill, camoufly",Garden
1549,"Big Sean, Drake",Blessings
1550,93FEETOFSMOKE,HOW DO U LUV ME U DONT LUV URSELF
1551,Logic,Hit My Line
1552,Kanye West,Off The Grid
1553,iivrson,Pressure
1554,"Kanye West, Dwele",Flashing Lights
1555,Oasis,Don't Look Back In Anger
1556,"SAINt JHN, J Balvin, Imanbek",Roses - Imanbek Remix [Latino Gang]
1557,N O M I N A L,EVERYDAY ANYONE
1558,Yungcudii,Think Too Much
1559,Playboi Carti,King Vamp
1560,juno,obsessed
1561,kmoe,Hangouts
1562,eli.,girls like u
1563,27CLUB,SOBER
1564,Lil Uzi Vert,Trap This Way (This Way)
1565,"Tyla Yaweh, SAINt JHN, Post Malone",Tommy Lee (feat. SAINt JHN & Post Malone) - Remix
1566,Jakkyboí,Why U Gotta Mean So Much?
1567,Lake Vince,TREELINES
1568,"food house, Gupi, Fraxiom",51129
1569,"Tory Lanez, Mansa",10 F*CKS (with Mansa)
1570,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack"
1571,"Jorja Smith, Burna Boy",Be Honest (feat. Burna Boy)
1572,Capstan,Wax Poetic (Acoustic)
1573,Juice WRLD,Armed And Dangerous
1574,Amyl and The Sniffers,Starfire 500
1575,SAINt JHN,Roses
1576,Kanye West,All Of The Lights
1577,"food house, Gupi, Fraxiom",mos thoser
1578,Evilmane,Alone
1579,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2)
1580,Kanye West,FML
1581,Dear and the Headlights,"I'm Not Crying. You're Not Crying, Are You?"
1582,"Yungcudii, Young $cotty, Suigeneris",Departed
1583,"Jay Eskar, Scarlett",Deja Vu
1584,Grimes,Realiti
1585,six impala,LOVELOVELOVELOVELOVELOVE
1586,"Tory Lanez, Rich The Kid, Lil Wayne",TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix
1587,27CLUB,BURIED
1588,"Playboi Carti, Kanye West",Go2DaMoon (feat. Kanye West)
1589,Alice Gas,REACH 4 THE STARS
1590,"abbot, Gordon Snyder, patchymate",Oxygen
1591,"Dream, Ivory",welcome and goodbye
1592,Ibranovski,Beggin'
1593,guardin,kinda sorta
1594,Oklou,fall - A COLORS SHOW
1595,Kanye West,Blood On The Leaves
1596,Rose Cousins,The Grate
1597,The Weeknd,Save Your Tears
1598,"Powfu, beabadoobee",death bed (coffee for your head)
1599,cxltgod,FTC
1600,BIGBABYGUCCI,Weird
1601,Tom Odell,Another Love
1602,guardin,in my sleep
1603,Lil Uzi Vert,Bigger Than Life
1604,"JELEEL!, Prettyboy D-O",Sinner!
1605,Travis Scott,CAROUSEL
1606,Slayyyter,Butterflies...
1607,The Weeknd,Heartless
1608,p4rkr,jealousy is a bitch. i hate her
1609,"Sorry X, 916frosty",Subject to Change
1610,Off Cuts,Like Crying Mothers
1611,"JACKBOYS, Travis Scott, Young Thug",OUT WEST (feat. Young Thug)
1612,"Kanye West, Travis Scott",Wash Us In The Blood
1613,Sevdaliza,Comet
1614,Kyle The Hooligan,On My Own
1615,Travis Scott,BUTTERFLY EFFECT
1616,RoomTone,Battle!!
1617,"POORSTACY, Travis Barker",Nothing Left
1618,Drake,Jungle
1619,"Maggie Lindemann, Travis Barker",Friends Go (feat. Travis Barker)
1620,"Machine Gun Kelly, Travis Barker",Misery Business
1621,Paris Shadows,OUTSIDE
1622,"Huncho Jack, Travis Scott, Quavo",Modern Slavery
1623,Yxngxr1,"Damn, She Just Broke Up w/ Me"
1624,Jonathan Parecki,ONE PUNCH MAN Opening Theme - THE HERO
1625,"benny blanco, Juice WRLD, Brendon Urie",Roses (with Juice WRLD feat. Brendon Urie)
1626,Bon Iver,"Hinnom, TX"
1627,guardin,Doormat
1628,Chief Keef,That's It
1629,"Wifisfuneral, Coi Leray",Lost in Time (feat. Coi Leray)
1630,SAIAH,Cold
1631,Beach House,Space Song
1632,Choomba,La Luh
1633,"T-Pain, Yung Joc",Buy U a Drank (Shawty Snappin') (feat. Yung Joc)
1634,King Theta,Backwards
1635,"Future, Drake",Life Is Good (feat. Drake)
1636,Prettyboy D-O,1996
1637,Kanye West,Remote Control
1638,StaySolidRocky,Party Girl
1639,"iann dior, Bernard Jabs",molly
1640,"Afrojack, BROHUG, TITUS, Exlau",Let It Rip - Exlau Remix
1641,Bon Iver,Holocene
1642,Jaden,Fire Dept
1643,Machine Gun Kelly,title track
1644,Kanye West,Black Skinhead
1645,Drake,Fake Love
1646,"Drake, Giveon",Chicago Freestyle (feat. Giveon)
1647,Travis Scott,WAKE UP
1648,lil aaron,DRUGS
1649,"Ariana Grande, Victoria Monét",MONOPOLY (with Victoria Monét)
1650,Pseudo,Demons in the Attic
1651,"Ty Dolla $ign, Joe Moses",Wavy (feat. Joe Moses)
1652,Chief Keef,Faneto
1653,Lil Uzi Vert,You Was Right
1654,Machine Gun Kelly,why are you here
1655,"93FEETOFSMOKE, WRCKTNGL",bite the curb and sleep well (prod. 93FEETOFSMOKE)
1656,"93FEETOFSMOKE, Tothegood",degrees
1657,Travis Scott,Impossible
1658,Eminem,Beautiful
1659,"Roderick Porter, Jay Portal",Unconditional
1660,Shakewell,Late Night
1661,Petit Biscuit,Memories
1662,King Theta,10 D3m0ns
1663,"StaySolidRocky, Lil Uzi Vert",Party Girl (Remix)
1664,Kevin Kazi,Christian Dior
1665,Kanye West,Ultralight Beam
1666,Playboi Carti,Long Time - Intro
1667,"3rem, C05",LOVERBOY
1668,POORSTACY,I Want Smoke
1669,Lil Uzi Vert,Moon Relate
1670,Eminem,The Real Slim Shady
1671,93FEETOFSMOKE,mean a damn thing
1672,"KREAM, Maia Wright",Decisions (feat. Maia Wright)
1673,Juice WRLD,Lean Wit Me
1674,The Weeknd,Repeat After Me (Interlude)
1675,Tom The Mail Man,My Storm
1676,AG Club,Hngover
1677,SAINt JHN,5 Thousand Singles
1678,"Netrum, Halvorsen",Shivers
1679,TOKYO’S REVENGE,Drug Lullaby
1680,"Treyarch Sound, Brian Tuey, James McCawley, Kevin Sherwood",115
1681,Broly500!,I'm in Real Big Trouble
1682,POORSTACY,hollow
1683,Stormzy,Wiley Flow
1684,"No Rome, Bearface",1:45AM (feat. Bearface)
1685,safehold,Too Far Gone
1686,"Tuxx, shinigami",Toxic
1687,"Supachefm, jay vee, Jakkyboí","Fine Wine, Long Life"
1688,"PARTYNEXTDOOR, Drake",LOYAL (feat. Drake)
1689,Kanye West,Can't Tell Me Nothing
1690,"Trippie Redd, Playboi Carti",Miss The Rage (feat. Playboi Carti)
1691,Juice WRLD,All Girls Are The Same
1692,Effy,Bonita
1693,93FEETOFSMOKE,fruit
1694,"juno, AViT",insomnia
1695,Fatoumata Diawara,Nterini - A COLORS SHOW
1696,Drex Carter,Monday Mourning
1697,"Juice WRLD, Rvssian, Clever",Ring Ring (with Rvssian feat. Clever)
1698,"Mothica, CMTEN",VICES - Cmten Remix
1699,Nameless,Asu No Yozora Shoukaihan
1700,"Mike Posner, Gigamesh",Cooler Than Me - Single Mix
1701,Jack Daily,Pop Style - Jack Daily Remix
1702,Mac DeMarco,Chamber Of Reflection
1703,27CLUB,ANXIOUS
1704,27CLUB,Groupie
1705,Juice WRLD,Hear Me Calling
1706,As Tall As Lions,"Love, Love, Love (Love, Love)"
1707,Gemini Aaliyah,PRETTY PSYCHO
1708,Bryson Tiller,Exchange
1709,Oshi,silly boy
1710,diveliner,Closer
1711,midwxst,Trying
1712,brakence,fwb
1713,"88GLAM, NAV",Bali
1714,Drake,Trust Issues
1715,KYLE,Bouncin
1716,Travis Scott,STARGAZING
1717,"Drake, Future",Diamonds Dancing
1718,Tory Lanez,Do The Most
1719,PARTYNEXTDOOR,TOUCH ME
1720,underscores,pay attention!
1721,"Juice WRLD, Lil Uzi Vert",Wasted (feat. Lil Uzi Vert)
1722,Shamir,Other Side
1723,Teezo Touchdown,Careful
1724,"100 gecs, Laura Les, Dylan Brady",hand crushed by a mallet
1725,"Kanye West, PARTYNEXTDOOR",Ghost Town
1726,"Dead Robot, Saphir",Wings Apart
1727,Crybaby Cash,Lllen
1728,David Wolves,Impossible
1729,Future,March Madness
1730,"Jakkyboí, Yung Scuff",dying 2 kno
1731,ElyOtto,SugarCrash!
1732,"KEY!, Bobby Raps",Boys Don't Cry (feat. Bobby Raps)
1733,"Drake, WizKid, Kyla",One Dance
1734,Home,Resonance
1735,"gravehours, guardin, abbot",FRIENDS
1736,"Kanye West, Rick Ross",Devil In A New Dress
1737,Travis Scott,goosebumps
1738,Daddex,Love Scars
1739,Cults,Always Forever
1740,iann dior,emotions
1741,Oklou,Friendless
1742,"Future, Lil Uzi Vert",Drankin N Smokin
1743,NAV,Good For It
1744,"SEGA SOUND TEAM, ZENTA",Red Radical Rage
1745,Ibranovski,Only You
1746,"Dominic Fike, Kenny Beats",Phone Numbers
1747,Home,Above All
1748,Polo G,21
1749,Sevdaliza,Rhode
1750,Drex Carter,Nandina
1751,convolk,lonewolf
1752,"Pop Smoke, 50 Cent, Roddy Ricch",The Woo (feat. 50 Cent & Roddy Ricch)
1753,Young M.A,Numb
1754,raspy,meadow
1755,Mooski,Track Star
1756,"Lil Story, Steven Moses",Danger
1757,"Drake, Lil Baby",Girls Want Girls (with Lil Baby)
1758,"fats'e, jay vee",best of me
1759,"Lil Wayne, Lil Uzi Vert",Multiple Flows (with Lil Uzi Vert)
1760,Childish Gambino,32.22
1761,"Travis Scott, The 1975, Big Sean",Don't Play (feat. The 1975 & Big Sean)
1762,Drake,Marvins Room
1763,lil aaron,Dark Matter
1764,Travis Scott,HIGHEST IN THE ROOM
1765,"Young Thug, Young Stoner Life, Gunna, Lil Baby",Chanel (Go Get It) [feat. Gunna & Lil Baby]
1766,Travis Scott,A-Team
1767,Three Days Grace,I Hate Everything About You
1768,six impala,F4R4W4Y199X/74P3 2
1769,"Bon Iver, St. Vincent",Rosyln
1770,PnB Rock,Need Somebody
1771,"100 gecs, Laura Les, Dylan Brady",stupid horse
1772,Speng Squire,Vent
1773,RoomTone,Theme of One Punch Man (Seigi Shikkou)
1774,Capstan,Abstracted
1775,Mild Orange,Stranger
1776,Global Dan,For A Reason
1777,"Oklou, A. G. Cook",fall - A. G. Cook Remix
1778,"Global Dan, Global AzN",Poison
1779,Tory Lanez,Who Needs Love
1780,Capstan,Stars Before The Sun
1781,916frosty,waiting
1782,Capstan,Wax Poetic
1783,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds
1784,convolk,tie me to the train tracks
1785,King Theta,Shadow
1786,"sober rob, Trevor Daniel",Gone
1787,Sevdaliza,Wallflower
1788,Kid Cudi,Soundtrack 2 My Life
1789,Teddy,Foreign Banz
1790,Zac Greer,crazy
1791,Arizona Zervas,ROXANNE
1792,"nothing,nowhere.",hammer
1793,"Flowars, guardin",bloodsucker
1794,Bon Iver,"Hey, Ma"
1795,Lil Uzi Vert,Money Longer
1796,"Drake, Future",Plastic Bag
1797,Naïka,Sauce
1798,fats'e,blind in the spotlight
1799,"Oklou, Casey MQ",Lurk
1800,juno,karma
1801,"Travis Scott, Lil Uzi Vert, Kanye West",Watch (feat. Lil Uzi Vert & Kanye West)
1802,POORSTACY,make up
1803,Aries,RACECAR
1804,BROHUG,Stockholm
1805,"Young Thug, Travis Scott",pick up the phone
1806,Prettyboy D-O,Toyin Tomato
1807,Verzache,Needs
1808,convolk,-_-uncertain-_-
1809,Drake,5 Am in Toronto
1810,Fuego,Una Vaina Loca
1811,"King Theta, Jakkyboí",Without You
1812,"Spooky Boi, Effy",Crash
1813,"JERHELL, JADY",Vulnerable
1814,"21 Savage, Metro Boomin, Drake",Mr. Right Now (feat. Drake)
1815,Dear and the Headlights,Sweet Talk
1816,Kanye West,Wolves
1817,Lil Uzi Vert,XO Tour Llif3
1818,Juice WRLD,Robbery
1819,"bahama john, Shrimp",Nite Lite
1820,"Syn Cole, kirstin",Got the Feeling
1821,Drake,Hotline Bling
1822,"T-Pain, Mike Jones",I'm N Luv (Wit a Stripper) (feat. Mike Jones)
1823,Lil Uzi Vert,Celebration Station
1824,Good Kid,Everything Everything
1825,"Eminem, Dido",Stan
1826,"Choomba, Blush'ko, LP Giobbi",Say It (feat. LP Giobbi & Blush'ko)
1827,"Prettyboy D-O, WANI",Mentally
1828,Ferdous,Counting Stars
1829,Pop Smoke,Flexin'
1830,guardin,Solitary
1831,Freddie Sunshine,Sun and The Moon
1832,"Juice WRLD, Seezyn",Hide (feat. Seezyn)
1833,"Ski Mask The Slump God, Juice WRLD",Nuketown (feat. Juice WRLD)
1834,Lance Free,Clementine
1835,JoeVille,Sexy
1836,Kanye West,No Child Left Behind
1837,"DJ Yo, CKay, AX'EL",Love Nwantiti - Remix
1838,Playboi Carti,@ MEH
1839,PnB Rock,My Ex
1840,Juice WRLD,Conversations
1841,The Weeknd,Blinding Lights
1842,MAJ,Blue
1843,Travis Scott,wonderful
1844,kmoe,gloves
1845,Point North,Ghost in My Home
1846,SEBii,Butterfly Bankai
1847,BLESSED,Memoirs of the Melancholy
1848,Aries,CAROUSEL
1849,Hamilton,Fell Into a Nightmare
1850,Pixies,Where Is My Mind?
1851,100 gecs,toothless
1852,Drake,Passionfruit
1853,King Theta,Critical Mass
1854,"lil aaron, Kim Petras, Laura Les",Anymore - Laura Les Remix
1855,"93FEETOFSMOKE, Anxiety Attacks!",Bending to Grow
1856,KYLE,Ups & Downs
1857,The Unlikely Candidates,Follow My Feet
1858,King Theta,"Bridge, Pt. 2"
1859,"93FEETOFSMOKE, fats'e",stfugafm
1860,"Drake, Rihanna",Take Care
1861,fats'e,room to breathe
1862,Bon Iver,iMi
1863,The Weeknd,Until I Bleed Out
1864,Lancey Foux,SLOW BURN
1865,Dylan Brady,Of Course I Still Love You
1866,"Trippie Redd, Lil Uzi Vert",Holy Smokes
1867,diveliner,Gaslight!
1868,"David Guetta, Brooks, Loote",Better When You're Gone
1869,Yung Lean,Pikachu
1870,KYLE,What It Is
1871,kmoe,Breathe
1872,"Travis Scott, Future, 2 Chainz",3500 (feat. Future & 2 Chainz)
1873,Lil Uzi Vert,Baby Pluto
1874,Lil Uzi Vert,Venetia
1875,Sevdaliza,Oh My God
1876,Juice WRLD,Fast
1877,LIL DUSTY G,Squash
1878,"KILLY, Y2K",OH NO
1879,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD)
1880,"Sewerperson, JabariOnTheBeat",Rsvp
1881,Kanye West,New Slaves
1882,"Luude, Colin Hay",Down Under (feat. Colin Hay)
1883,93FEETOFSMOKE,~^*+ 100k +*^~
1884,convolk,dying young
1885,David Wolves,Forget About Me
1886,Trevor Daniel,On My Own
1887,"Tyla Yaweh, Gunna, Wiz Khalifa",All the Smoke (feat. Gunna & Wiz Khalifa)
1888,"100 gecs, Count Baldor, GFOTY",stupid horse (Remix) [feat. GFOTY & Count Baldor]
1889,Namasenda,Wanted
1890,guardin,i think you're really cool
1891,Lil Uzi Vert,That Way
1892,"Teqkoi, Snøw",I'm Not Enough and I'm Sorry
1893,Sig.Carlito,Mariah <3
1894,Aphex Twin,Avril 14th
1895,Eminem,Without Me
1896,"Drake, Playboi Carti",Pain 1993 (with Playboi Carti)
1897,"familypet, LiL Lotus","so long, goodbye"
1898,Sevdaliza,Joanna
1899,Sam Gellaitry,Assumptions
1900,93FEETOFSMOKE,Lie & Say I Love Her
1901,Juice WRLD,Righteous
1902,"Silent Boy, Sace",On My Mind
1903,"Don Toliver, Kaash Paige, Travis Scott",Euphoria (feat. Travis Scott & Kaash Paige)
1904,Pop Smoke,Something Special
1905,Off Cuts,Winds Carry Me Through
1906,Koi,beverly
1907,Drippin So Pretty,Green Dot
1908,88GLAM,Baby Bro
1909,The Weeknd,After Hours
1910,JELEEL!,Hasta la Vida!
1911,Jutes,Sideshow
1912,Yusei,Aesthetic Girl
1913,shinigami,blunt smoke in the club
1914,"XXXTENTACION, PnB Rock, Trippie Redd",bad vibes forever
1915,"Alex Skrindo, Miza",Thinkin'
1916,XXXTENTACION,SAD!
1917,"Juice WRLD, Lil Uzi Vert",Lucid Dreams (feat. Lil Uzi Vert) - Remix
1918,"The Weeknd, The Blaze",After Hours - The Blaze Remix
1919,"Eminem, Nate Dogg",'Till I Collapse
1920,Juice WRLD,Maze
1921,guardin,Inside
1922,"NAV, Travis Scott",Champion (feat. Travis Scott)
1923,POORSTACY,Hills Have Eyes
1924,King Theta,Getting Over It
1925,"Suckerpunk, convolk",Without Me
1926,"Playboi Carti, Future",Teen X (feat. Future)
1927,Polo G,Martin & Gina
1928,"The Kid LAROI, Juice WRLD",GO (feat. Juice WRLD)
1929,convolk,get lost
1930,Lil Uzi Vert,Myron
1931,"93FEETOFSMOKE, shinigami, fats'e",never come back
1932,N i G H T S,Basic
1933,The Weeknd,Too Late
1934,i_o,Castles In The Sky
1935,Gambi,POPOPOP
1936,"SAINt JHN, Imanbek",Roses - Imanbek Remix
1937,"Nicky Romero, Deniz Koyu, Walk Off the Earth",Paradise
1938,"DJ Khaled, Nas, JAY-Z, James Fauntleroy","SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive"
1939,Yusei,Unrequited Love
1940,i9bonsai,funee monkee gif
1941,Rezcoast Grizz,Lost You
1942,Lil Tecca,Did It Again
1943,Pop Smoke,Dior
